AO-nr.;AO-type;Oppgave/feilbeskrivelse;Reg.nr.;Utstyrsgruppe;Modell;Seneste PV;Neste PV;Oppdatert;Oppdatert av Sign;Reg. dato;Ferdig;Sign;Teknisk beskrivelse;Plassering (utstyr);Gruppe;Kundekode;Kunde;Sak;Kundetekst;Totalt;Nedetid;Plassering;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST131132;PV;Utføres i henhold til produsentens anbefaling(er).;013545;Ventilator, intensiv, voksen/barn;6487800;11.06.2024;11.06.2025;;;19.07.2013;28.02.2014;*  (hsti);PV utført. Byttet deler i 5000 timers kit pluss skiftet batterier. Driftstid 9023 timer. Alt ok.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST131133;PV;Utføres i henhold til produsentens anbefaling(er).;013546;Ventilator, intensiv, voksen/barn;6487800;16.03.2023;16.03.2024;;;19.07.2013;17.10.2013;*  (hsti);Puls har vært og hatt 5000 timers service på app.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST131134;PV;Utføres i henhold til produsentens anbefaling(er).;013547;Ventilator, intensiv, voksen/barn;6487800;11.06.2024;11.06.2025;;;19.07.2013;31.10.2013;*  (hsti);"Har utført 5000 timers service. 
Batteritid 73 min, driftstid 9100 t.

Alt ok.";"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST131135;PV;Utføres i henhold til produsentens anbefaling(er).;013548;Ventilator, intensiv, voksen/barn;6487800;11.06.2024;11.06.2025;;;19.07.2013;28.02.2014;*  (hsti);Uført PA. Byttet deler til 5000 timers sett + skiftet batterier. Testet og funnet ok. App har hatt 8775 t driftstid, gått 5632 timer siden sist service.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST131136;PV;Utføres i henhold til produsentens anbefaling(er).;013549;Ventilator, intensiv, voksen/barn;6487800;11.06.2024;11.06.2025;;;19.07.2013;31.10.2013;*  (hsti);"Utført 5000 timers service. 
Batteritid 73 min.
Driftstid 8158 timer. 

Alt ok.";"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST131554;Normal/Akutt;Feilmelding på O2-cellen;013448;Ventilator, intensiv, barn/nyfødte;B;26.04.2024;26.04.2025;;;28.11.2013;28.11.2013;Nina Karin Brimsø Hermansen (henkei);Byttet oksygencelle - ok.;"Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;105495;"Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST131729;Normal/Akutt;Kommer melding om O2 celle utgått eller kalibreringsfeil.;013447;Ventilator, intensiv, barn/nyfødte;B;30.05.2022;30.05.2023;;;02.01.2014;02.01.2014;*  (hsti);Byttet O2 celle, testet ok.;"Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;105495;"Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST140025;Normal/Akutt;Fikk feilmelding på oksygencelle;013446;Ventilator, intensiv, barn/nyfødte;B;01.12.2022;;;;17.01.2014;17.01.2014;Nina Karin Brimsø Hermansen (henkei);Byttet oksygencelle.;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;105495;"Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST140039;Normal/Akutt;Apparatet melder fra om at baterienes levetid snart er ute.;013546;Ventilator, intensiv, voksen/barn;6487800;16.03.2023;16.03.2024;;;23.01.2014;23.01.2014;*  (hsti);Skiftet batteri, testet ok.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST140040;Normal/Akutt;Apparatet melder fra om at baterienes levetid snart er ute.;013547;Ventilator, intensiv, voksen/barn;6487800;11.06.2024;11.06.2025;;;23.01.2014;23.01.2014;*  (hsti);Har skiftet batteri, testet ok.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST140041;Normal/Akutt;Apparatet melder fra om at baterienes levetid snart er ute.;013549;Ventilator, intensiv, voksen/barn;6487800;11.06.2024;11.06.2025;;;23.01.2014;23.01.2014;*  (hsti);Skiftet batteri, testet ok.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST140161;Normal/Akutt;Får ikke stilt oksygenkonsentrasjonen lenger enn til 60%;014440;Ventilator, intensiv, barn/nyfødte;B;28.09.2020;30.09.2023;;;05.02.2014;05.02.2014;Nina Karin Brimsø Hermansen (henkei);Byttet oksygencelle.;"Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;115109;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST140168;Normal/Akutt;Feiler på oksygenkalibrering;014283;Ventilator, intensiv, barn/nyfødte;B;18.03.2024;18.03.2025;;;06.02.2014;06.02.2014;Nina Karin Brimsø Hermansen (henkei);Byttet oksygencelle;"Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;105495;"Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST140659;Normal/Akutt;Fikk feilmelding: Feil på CO2 modul.;014568;Ventilator, intensiv, voksen/barn;6694800;16.03.2023;16.03.2024;;;23.05.2014;23.05.2014;*  (hsti);Tok ut logg og sendte til Puls, de fant ikke noe feil. Endte opp med å skru av app. Ta ut CO2 modul, skru på igjen og sett inn CO2 modul. Da forsvant feilen. Brukerne hadde prøvd å skru av og på app. før jeg kom uten at det hjalp. Var modul fra app. 14569 som var i bruk da feilmeldingen kom.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST140805;Normal/Akutt;Alarmerer på oksygen;012605;Ventilator, intensiv, voksen/barn;8419601-05;14.09.2018;;;;03.06.2014;03.06.2014;Nina Karin Brimsø Hermansen (henkei);Byttet oksygencelle;"MTI Seksjon for medisin/kirurgi ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;444;"BEREDSKAP SVINEINFLUENSA 2009 ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST140861;Normal/Akutt;O2 cellen fungerer ikke.;013448;Ventilator, intensiv, barn/nyfødte;B;26.04.2024;26.04.2025;;;20.06.2014;20.06.2014;*  (hsti);Skiftet O2 celle, testet ok.;"Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;105495;"Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST140863;Normal/Akutt;Fungerer ikke på HFO.;013448;Ventilator, intensiv, barn/nyfødte;B;26.04.2024;26.04.2025;;;11.06.2014;11.06.2014;*  (hsti);Frank Løvstad var her i forbindelse med undervisning. Han fikk låne verktøy. Det var en elektronisk ventil som er plassert på HFO modulen som var noe løs. Skrudde til denne og testet respiratoren av og på i HFO mange ganger. Alt fungerer som det skal.;"Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;105495;"Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST140864;PV;Fungerer ikke på HFO igjen.;013448;Ventilator, intensiv, barn/nyfødte;B;26.04.2024;26.04.2025;;;23.06.2014;01.07.2014;*  (hsti);"Sender inn app. til Avalon til service 23/6.
Tilbake fra rep. 30/6 HFO shut of valve slår ikke inn når HFO velges. Åpnet og undersøkt. Finner ikke spor etter vann verken i slanger eller inne i HFO modulen inkludert shut of ventilen. Bytter ventilen og testet ved å veksle gjentatte ganger med ordinær ventilasjon og HFO modus. Virker stabilt uten antydning til svikt etter bytte av ventilen. Oppgradert sw fra 2.3.20 til 2.3.29 og byttet vifte til ny og kraftigere type. Byttet HFO fester til fast type. Utført service i henhold til prosedyre.";"Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;105495;"Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST140882;Normal/Akutt;Feiler på O2 kalibrering.;013447;Ventilator, intensiv, barn/nyfødte;B;30.05.2022;30.05.2023;;;30.06.2014;30.06.2014;*  (hsti);Har skiftet O2 celle, fungerer ok med ny. ;"Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;105495;"Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST140986;Normal/Akutt;Apparatet kommer opp med Teknisk feil 42 når det skrus på.;013547;Ventilator, intensiv, voksen/barn;6487800;11.06.2024;11.06.2025;;;10.07.2014;10.07.2014;*  (hsti);"I følge servicemanualen er dette en SW checksum error during startup. Anbefaler å restarte monitoren i første omgang.

Har testet maskinen uten å få fram feilen, lar brukerne ta i bruk igjen app. og følger med dersom feilen dukker opp igjen.";"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST140998;Normal/Akutt;O2 overvåking fungerer ikke.;012609;Ventilator, intensiv, voksen/barn;8419601-05;15.04.2015;;;;21.07.2014;21.07.2014;*  (hsti);Har skiftet O2 celle, testet ok.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;444;"BEREDSKAP SVINEINFLUENSA 2009 ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST141141;Normal/Akutt;Apparatet kom med feilmelding 05.02.002 under selvtest.;012121;Ventilator, intensiv, voksen/barn;8419601-05;27.09.2018;;;;04.09.2014;04.09.2014;*  (hsti);Har konstatert at det er andre gangen feilen kommer fram, over et år siden sist. (Reset- down line fault). Har testet apparatet et døgn uten at feilen dukker opp igjen. Sender app. tilbake til avd. Vær obs dersom app. kommer ned igjen med samme feil!!;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;444;"BEREDSKAP SVINEINFLUENSA 2009 ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST141362;PV;På tide med årsservice.;014354;Ventilator, intensiv, barn/nyfødte;B;10.02.2023;10.02.2024;;;06.11.2014;14.11.2014;*  (hsti);"Sender app. til Avalon 6/11-14.
Avalon har utført pv på garanti. Alt ok.
Periodisk vedlikehold utført iht produsentens anbefaling. Oppgradert SW fra 2.3.24 til 2.3.29.";"Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;105495;"Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST141419;Normal/Akutt;Defekt oksygensensor ved kalibrering.;014354;Ventilator, intensiv, barn/nyfødte;B;10.02.2023;10.02.2024;;;17.10.2014;17.10.2014;*  (hsti);Skiftet O2 celle, testet ok.;"Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;105495;"Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST141639;PV;Utføres i henhold til produsentens anbefaling(er).;013546;Ventilator, intensiv, voksen/barn;6487800;16.03.2023;16.03.2024;;;01.12.2014;02.12.2014;*  (hsti);Pv utført, byttet deler i 5000 h kit. Driftstid 1480h. Alt ok.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST141522;Normal/Akutt;Trenger ny O2 celle.;012123;Ventilator, intensiv, voksen/barn;8414900-07;01.02.2018;;;;28.11.2014;28.11.2014;*  (hsti);Skiftet O2 celle, testet ok.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;444;"BEREDSKAP SVINEINFLUENSA 2009 ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST141523;Normal/Akutt;På tide med årlig vedlikehold.;013447;Ventilator, intensiv, barn/nyfødte;B;30.05.2022;30.05.2023;;;28.11.2014;23.12.2014;*  (hsti);"Sender app. til Avalon 28/11-14.
Pa utført i henhold til produsentens anbefaling, se
Vedlagt testskjema. Oppdaget transportskade på skjerm.
feste/kobbergjenge tapp var trykt ut av posisjon. Limt og
trykt denne på plass. Festet deretter display på nytt.
Kontakt mellom varmeelement og kabel fra strømforsyning var
brent. Byttet både varmeelement og kabel fra
strømforsyning. Byttet slitte HFO fester til fast type.
Byttet vifte til ny og kraftigere modell og oppgraderte SW
fra 2.3.20 til 2.3.29. La inn tilsvarende innstillinger som
før SW oppgradering

Testet og funnet ok ved mottak SUS.
 

";"Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;105495;"Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST141546;PV;Forebygende vedlikehold;012123;Ventilator, intensiv, voksen/barn;8414900-07;01.02.2018;;;;27.01.2015;27.01.2015;Nina Karin Brimsø Hermansen (henkei);Draeger utførte 6-årsservice på maskinen. Byttet alle deler som inngår i 6 års delekit samt filter og interne batterier i strømforsyningen. Test utført iht gjeldende IPM-L testprosedyre. Alle verdier og parametere er innenfor de tolleranser som er satt. Elektrisk sikkerhetstest ok.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;444;"BEREDSKAP SVINEINFLUENSA 2009 ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST141547;PV;Forebyggende vedlikehold;012125;Ventilator, intensiv, voksen/barn;8414900-07;09.11.2021;;;;27.01.2015;27.01.2015;Nina Karin Brimsø Hermansen (henkei);Draeger utførte 6-årsservice på maskinen. Byttet alle deler som inngår i 6 års delekit samt filter og interne batterier i strømforsyningen. Anbefaler å oppgradere strømforsyningen til revB da dette ikke er gjort. Test utført iht gjeldende IPM-L testprosedyre. Alle verdier og parametere er innenfor de tolleranser som er satt. Elektriske sikkerhetstest ok.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;111;"Intensiv ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST141549;PV;Forebyggende vedlikehold;012121;Ventilator, intensiv, voksen/barn;8419601-05;27.09.2018;;;;26.01.2015;26.01.2015;Nina Karin Brimsø Hermansen (henkei);Draeger utførte 6- års vedlikeholdservice på maskinen. Byttet alle deler som inngår i 6-års delekit, samt filter og interne batterier i strømforsyningen. Test utført iht gjeldende IPM-L testprosedyre. Alle verdier og parametre er innenfor de tolleranser som er satt.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;444;"BEREDSKAP SVINEINFLUENSA 2009 ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST141550;PV;Forebyggende vedlikehold;012605;Ventilator, intensiv, voksen/barn;8419601-05;14.09.2018;;;;27.01.2015;27.01.2015;Nina Karin Brimsø Hermansen (henkei);Draeger utførte 6-årsservice på apparatet. Byttet alle deler som inngår i 6 års delekit samt filter og interne batterier i strømforsyningen. Test utført iht gjeldende IPM-L testprosedyre. Alle verdier og parametere er innenfor de tolleranser som er satt. Elektrisk sikkerhetstest ok.;"MTI Seksjon for medisin/kirurgi ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;444;"BEREDSKAP SVINEINFLUENSA 2009 ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST141552;PV;Forebyggende vedlikehold;012607;Ventilator, intensiv, voksen/barn;8419601-05;28.01.2015;;;;28.01.2015;28.01.2015;Nina Karin Brimsø Hermansen (henkei);Draeger utførte 6-årsservice på apparatet.  Byttet alle deler som inngår i 6 års delekit samt filter og interne batterier i strømforsyningen. Test utført iht gjeldende IPM-L testprosedyre. Alle verdier og parametre er innenfor de tolleranser som er satt. Elektrisk sikkerhetsekontroll ok.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;444;"BEREDSKAP SVINEINFLUENSA 2009 ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
