AO-nr.;AO-type;Oppgave/feilbeskrivelse;Reg.nr.;Utstyrsgruppe;Modell;Seneste PV;Neste PV;Oppdatert;Oppdatert av Sign;Reg. dato;Ferdig;Sign;Teknisk beskrivelse;Plassering (utstyr);Gruppe;Kundekode;Kunde;Sak;Kundetekst;Totalt;Nedetid;Plassering;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST160301;PV;"Årlig service i 1, 2, 3 og 6 års intervall.
Deler belastes.";008548;Anestesi, arbeidsstasjon, ordinær;8603800-14;15.02.2018;;;;15.02.2016;12.01.2017;Morten Ruud (rumo);Forebyggende vedlikehold utført av Dräger vår-2016.  Se rapport i F:\DOKUMENTASJON\SERVICERAPPORTER\Dräger medikal\2015\Primus;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST160302;PV;"Årlig service i 1, 2, 3 og 6 års intervall.
Deler belastes.";008549;Anestesi, arbeidsstasjon, ordinær;8603800-14;12.01.2017;;;;15.02.2016;12.01.2017;Morten Ruud (rumo);Forebyggende vedlikehold utført av Dräger vår-2016.  Se rapport i F:\DOKUMENTASJON\SERVICERAPPORTER\Dräger medikal\2015\Primus;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST160303;PV;"Årlig service i 1, 2, 3 og 6 års intervall.
Deler belastes.";008550;Anestesi, arbeidsstasjon, ordinær;8603800-14;15.02.2018;;;;15.02.2016;12.01.2017;Morten Ruud (rumo);Forebyggende vedlikehold utført av Dräger vår-2016.  Se rapport i F:\DOKUMENTASJON\SERVICERAPPORTER\Dräger medikal\2015\Primus;"Seksjon for kirurgisk arbeidsavdeling ; Anestesisykepleie ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Seksjon for kirurgisk arbeidsavdeling ; Anestesisykepleie ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST160304;PV;"Årlig service i 1, 2, 3 og 6 års intervall.
Deler belastes.";008551;Anestesi, arbeidsstasjon, ordinær;8603800-14;15.02.2018;;;;15.02.2016;12.01.2017;Morten Ruud (rumo);Forebyggende vedlikehold utført av Dräger vår-2016.  Se rapport i F:\DOKUMENTASJON\SERVICERAPPORTER\Dräger medikal\2015\Primus;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST160305;PV;"Årlig service i 1, 2, 3 og 6 års intervall.
Deler belastes.";008552;Anestesi, arbeidsstasjon, ordinær;8603800-14;12.01.2017;;;;15.02.2016;12.01.2017;Morten Ruud (rumo);Forebyggende vedlikehold utført av Dräger vår-2016.  Se rapport i F:\DOKUMENTASJON\SERVICERAPPORTER\Dräger medikal\2015\Primus;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST160306;PV;"Årlig service i 1, 2, 3 og 6 års intervall.
Deler belastes.";008553;Anestesi, arbeidsstasjon, ordinær;8603800-14;12.01.2017;;;;15.02.2016;12.01.2017;Morten Ruud (rumo);Forebyggende vedlikehold utført av Dräger vår-2016.  Se rapport i F:\DOKUMENTASJON\SERVICERAPPORTER\Dräger medikal\2015\Primus;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST160307;PV;"Årlig service i 1, 2, 3 og 6 års intervall.
Deler belastes.";008554;Anestesi, arbeidsstasjon, ordinær;8603800-14;12.01.2017;;;;15.02.2016;12.01.2017;Morten Ruud (rumo);Forebyggende vedlikehold utført av Dräger vår-2016.  Se rapport i F:\DOKUMENTASJON\SERVICERAPPORTER\Dräger medikal\2015\Primus;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST160308;PV;"Årlig service i 1, 2, 3 og 6 års intervall.
Deler belastes.";008555;Anestesi, arbeidsstasjon, ordinær;8603800-14;15.02.2018;;;;15.02.2016;12.01.2017;Morten Ruud (rumo);Forebyggende vedlikehold utført av Dräger vår-2016.  Se rapport i F:\DOKUMENTASJON\SERVICERAPPORTER\Dräger medikal\2015\Primus;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST160309;PV;"Årlig service i 1, 2, 3 og 6 års intervall.
Deler belastes.";008556;Anestesi, arbeidsstasjon, ordinær;8603800-14;15.02.2018;;;;15.02.2016;12.01.2017;Morten Ruud (rumo);Forebyggende vedlikehold utført av Dräger vår-2016.  Se rapport i F:\DOKUMENTASJON\SERVICERAPPORTER\Dräger medikal\2015\Primus;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST160310;PV;"Årlig service i 1, 2, 3 og 6 års intervall.
Deler belastes.";008557;Anestesi, arbeidsstasjon, ordinær;8603800-14;12.01.2017;;;;15.02.2016;12.01.2017;Morten Ruud (rumo);Forebyggende vedlikehold utført av Dräger vår-2016.  Se rapport i F:\DOKUMENTASJON\SERVICERAPPORTER\Dräger medikal\2015\Primus;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST160311;PV;"Årlig service i 1, 2, 3 og 6 års intervall.
Deler belastes.";008558;Anestesi, arbeidsstasjon, ordinær;8603800-14;12.01.2017;;;;15.02.2016;12.01.2017;Morten Ruud (rumo);Forebyggende vedlikehold utført av Dräger vår-2016.  Se rapport i F:\DOKUMENTASJON\SERVICERAPPORTER\Dräger medikal\2015\Primus;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST160312;PV;"Årlig service i 1, 2, 3 og 6 års intervall.
Deler belastes.";008559;Anestesi, arbeidsstasjon, ordinær;8603800-14;15.02.2018;;;;15.02.2016;12.01.2017;Morten Ruud (rumo);Forebyggende vedlikehold utført av Dräger vår-2016.  Se rapport i F:\DOKUMENTASJON\SERVICERAPPORTER\Dräger medikal\2015\Primus;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST160313;PV;"Årlig service i 1, 2, 3 og 6 års intervall.
Deler belastes.";009891;Anestesi, arbeidsstasjon, ordinær;8603800-14;12.01.2017;;;;15.02.2016;12.01.2017;Morten Ruud (rumo);Forebyggende vedlikehold utført av Dräger vår-2016.  Se rapport i F:\DOKUMENTASJON\SERVICERAPPORTER\Dräger medikal\2015\Primus;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST160314;PV;"Årlig service i 1, 2, 3 og 6 års intervall.
Deler belastes.";009892;Anestesi, arbeidsstasjon, ordinær;8603800-14;12.01.2017;;;;15.02.2016;12.01.2017;Morten Ruud (rumo);Forebyggende vedlikehold utført av Dräger vår-2016.  Se rapport i F:\DOKUMENTASJON\SERVICERAPPORTER\Dräger medikal\2015\Primus;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST160315;PV;"Årlig service i 1, 2, 3 og 6 års intervall.
Deler belastes.";009893;Anestesi, arbeidsstasjon, ordinær;8603800-14;15.02.2018;;;;15.02.2016;12.01.2017;Morten Ruud (rumo);Forebyggende vedlikehold utført av Dräger vår-2016.  Se rapport i F:\DOKUMENTASJON\SERVICERAPPORTER\Dräger medikal\2015\Primus;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST160316;PV;"Årlig service i 1, 2, 3 og 6 års intervall.
Deler belastes.";009894;Anestesi, arbeidsstasjon, ordinær;8603800-14;12.01.2017;;;;15.02.2016;12.01.2017;Morten Ruud (rumo);Forebyggende vedlikehold utført av Dräger vår-2016.  Se rapport i F:\DOKUMENTASJON\SERVICERAPPORTER\Dräger medikal\2015\Primus;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST160317;PV;"Årlig service i 1, 2, 3 og 6 års intervall.
Deler belastes.";009895;Anestesi, arbeidsstasjon, ordinær;8603800-14;12.01.2017;;;;15.02.2016;12.01.2017;Morten Ruud (rumo);Forebyggende vedlikehold utført av Dräger vår-2016.  Se rapport i F:\DOKUMENTASJON\SERVICERAPPORTER\Dräger medikal\2015\Primus;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST160318;PV;"Årlig service i 1, 2, 3 og 6 års intervall.
Deler belastes.";011474;Anestesi, arbeidsstasjon, ordinær;8603800-14;12.01.2017;;;;15.02.2016;12.01.2017;Morten Ruud (rumo);Forebyggende vedlikehold utført av Dräger vår-2016.  Se rapport i F:\DOKUMENTASJON\SERVICERAPPORTER\Dräger medikal\2015\Primus;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST160433;Normal/Akutt;Under bruk på pasient hadde man problemer med å få gitt pasientenønsket tidalvolum. Det var også høyt pasient-trykk.Etter en stund fikk man gitt pasienten det rette tidalvolumet og trykket falt til normal verdier. Apparatet er blitt tatt ut av bruk i påvente av sjekk fra Draeger.;008552;Anestesi, arbeidsstasjon, ordinær;8603800-14;12.01.2017;;;;26.02.2016;09.03.2016;Bjarte Nærland (nebj);firma fant ingen feil med apparatet. Feil logg som ble sendt til leverandøren i tyskland kunne heller ikke vise til noen feil. Ved nærmere undersøkelse fant man at i kneleddet på pasientslangen låg det en gummi kork som skal monteres uten på kneleddet under produksjon. Dette forårsaket lavt volum og høyt pasienttrykk.;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST160752;Normal/Akutt;Feiler i lekkasjetest.;013085;Anestesi, arbeidsstasjon, ordinær;8607500-09;10.10.2018;;;;21.04.2016;29.04.2016;Morten Ruud (rumo);"Logget appratet og  det ble rapportert feil på RV2, MV2.
RV2 sitter i pasientsystemet, og det hadd vi prøvd 3 forskjellig av.  Byttet RV2 og analog-kortet uten at feilen forsvant.  Etter my frem og tilbake med testing og logging, ble feilen lokalisert til click-adapter.  
Konklusjon var at både RV2 og click-adapteret feilet.
(Byttet tilbake analog-kortet slik at det som står i nå er det gamle)
Testet. OK";"Seksjon Øst ; Anestesisykepleie ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Seksjon Øst ; Anestesisykepleie ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST160815;Normal/Akutt;"Problemer med gassanalysatoren; PGM";014547;Anestesi, arbeidsstasjon, ordinær;8607500-09;09.10.2018;;;;10.05.2016;13.05.2016;Morten Ruud (rumo);"Det virket som om pumpa ikke gikk.  Fikk kun ned trykket til 960 mbar ved okklusjon.  Bestillte ny PGM.
Da den kom var det helt likt....  Okluderte da direkte på PGA, og forsatt det samme; ikke nok undertrykk.  Hverken på vår egen eller den nye.  Snakket med Jan Helge og fikk enda en ny PGM.
Satte den inn i dag, og samme feil.  Okkluderte på PGM og da sank trykket!!!  Kikket så på inngangen bak vannfelle uten å se noe unormalt.  Satte så tilbake vannfelle og bingo!  Den måtte trykkes ekstra godt inn for å komme skikkelig inn.  (Selvom jeg og brukerne hadde gjort det flere ganger under feilsøkning.)  Alle tre PGM virket da som de skulle!!!!

Satte inn den opprinnelige og ga beskjed til brukerne..
Hvis problemer  igjen, bytter vi bare til en av de nye....";"Seksjon Øst ; Anestesisykepleie ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;92;"Eigersund pol. ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Seksjon Øst ; Anestesisykepleie ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST160841;Normal/Akutt;Feil funnet på årsservice: får ikke kalibrert inn Pu.;009893;Anestesi, arbeidsstasjon, ordinær;8603800-14;15.02.2018;;;;20.05.2016;20.05.2016;Morten Ruud (rumo);"Byttet analogkort med trykksensor på.  Kalibrert og testet.
OK.";"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST161173;Normal/Akutt;Fikk feilmelding O2-sensor feil;013591;Anestesi, arbeidsstasjon, ordinær;8607500-09;10.10.2018;;;;28.06.2016;04.07.2016;Morten Ruud (rumo);"Logget og sendte til Dräger.  Ingen respons, så jeg ringte Tore på torsdag.  logg ga beskjed om at det var registrert noen ukorrekte spenninger i oppstarten.
Ble bedt om å sjekke at pumpa trakk rett mengde, at den var tett og at den klarte å lage tilstrekkelig undertrykk.  Alt OK.  Apparatet ble da klarert for vanlig drift.  Skulle feil komme igjen bør den resettes med spesiell software eller evt. byttes ut.
PGM burde resettes med servicesoftware.  ";"Seksjon Øst ; Anestesisykepleie ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Seksjon Øst ; Anestesisykepleie ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST161296;Normal/Akutt;"Stoppet i selvtest; Ventilatorfeil.";013083;Anestesi, arbeidsstasjon, ordinær;8607500-09;12.01.2017;;;;27.06.2016;27.06.2016;Morten Ruud (rumo);"Byttet vakuumpumpe og Vu.
Testet; OK.";"MTI MU som venter på omplassering ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"MTI MU som venter på omplassering ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST161399;PV;Ansvarlig for utførelse er firma.  Team utfører inntil 50% av servicen, og krediteres da for utført jobb.  Arbeidet utføres i henhold til prosedyre utarbeidet av produsent.  Servicen går i 6-års sykluser.  Estimert tid varierer fra 1,5 til 5 timer avhengig av hvilket år.;012819;Anestesi, arbeidsstasjon, ordinær;8607500-09;12.01.2017;;;;15.08.2016;12.01.2017;Morten Ruud (rumo);F:\DOKUMENTASJON\SERVICERAPPORTER\Dräger medikal\2016\Primus IE;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST161400;PV;Ansvarlig for utførelse er firma.  Team utfører inntil 50% av servicen, og krediteres da for utført jobb.  Arbeidet utføres i henhold til prosedyre utarbeidet av produsent.  Servicen går i 6-års sykluser.  Estimert tid varierer fra 1,5 til 5 timer avhengig av hvilket år.;012820;Anestesi, arbeidsstasjon, ordinær;8607500-09;11.10.2018;;;;15.08.2016;12.01.2017;Morten Ruud (rumo);F:\DOKUMENTASJON\SERVICERAPPORTER\Dräger medikal\2016\Primus IE;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST161401;PV;Ansvarlig for utførelse er firma.  Team utfører inntil 50% av servicen, og krediteres da for utført jobb.  Arbeidet utføres i henhold til prosedyre utarbeidet av produsent.  Servicen går i 6-års sykluser.  Estimert tid varierer fra 1,5 til 5 timer avhengig av hvilket år.;012848;Anestesi, arbeidsstasjon, ordinær;8607500-09;12.01.2017;;;;15.08.2016;12.01.2017;Morten Ruud (rumo);F:\DOKUMENTASJON\SERVICERAPPORTER\Dräger medikal\2016\Primus IE;"MTI MU som venter på omplassering ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"MTI MU som venter på omplassering ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST161402;PV;Ansvarlig for utførelse er firma.  Team utfører inntil 50% av servicen, og krediteres da for utført jobb.  Arbeidet utføres i henhold til prosedyre utarbeidet av produsent.  Servicen går i 6-års sykluser.  Estimert tid varierer fra 1,5 til 5 timer avhengig av hvilket år.;013013;Anestesi, arbeidsstasjon, ordinær;8607500-09;09.10.2018;;;;15.08.2016;12.01.2017;Morten Ruud (rumo);F:\DOKUMENTASJON\SERVICERAPPORTER\Dräger medikal\2016\Primus IE;"Dagkirurgi Hillevåg ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Dagkirurgi Hillevåg ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST161403;PV;Ansvarlig for utførelse er firma.  Team utfører inntil 50% av servicen, og krediteres da for utført jobb.  Arbeidet utføres i henhold til prosedyre utarbeidet av produsent.  Servicen går i 6-års sykluser.  Estimert tid varierer fra 1,5 til 5 timer avhengig av hvilket år.;013080;Anestesi, arbeidsstasjon, ordinær;8607500-09;09.10.2018;;;;15.08.2016;12.01.2017;Morten Ruud (rumo);F:\DOKUMENTASJON\SERVICERAPPORTER\Dräger medikal\2016\Primus IE;"Seksjon Øst ; Anestesisykepleie ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Seksjon Øst ; Anestesisykepleie ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
