AO-nr.;AO-type;Oppgave/feilbeskrivelse;Reg.nr.;Utstyrsgruppe;Modell;Seneste PV;Neste PV;Oppdatert;Oppdatert av Sign;Reg. dato;Ferdig;Sign;Teknisk beskrivelse;Plassering (utstyr);Gruppe;Kundekode;Kunde;Sak;Kundetekst;Totalt;Nedetid;Plassering;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192475;PV;Utfører Service og Vedlikehold på diatermi.;009577;Diatermi, universal, komplett;ME 402;28.02.2023;;;;01.11.2019;25.02.2020;Cato Che Ho Mak (catmak);Service og Vedlikehol er utført, se vedlagt vedlegg for resultater.;"Avdeling for medisinsk teknologi og informatikk ; Klinikk for medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192476;PV;Utfører Service og Vedlikehold på diatermi.;009578;Diatermi, universal, komplett;ME 402;28.02.2023;;;;01.11.2019;01.04.2020;Cato Che Ho Mak (catmak);Service og Vedlikehold er nå ferdig utført, se vedlagt vedlegg.;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192477;PV;Utfører Service og Vedlikehold på diatermi.;009630;Diatermi, universal, komplett;ME 402;28.02.2023;;;;01.11.2019;25.02.2020;Cato Che Ho Mak (catmak);Service og Vedlikehold er ferdig utført, se vedlagt vedlegg for resultater.;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192478;PV;Utfører Service og Vedlikehold på diatermi.;011496;Diatermi, universal, komplett;ME 402;21.02.2024;28.03.2025;;;01.11.2019;21.02.2020;Cato Che Ho Mak (catmak);Service og Vedlikehold er ferdig utført, se vedlagt vedlegg for resultater.;"Operasjon DK ; Dagkirurgi Hillevåg ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192481;PV;Utfører Service og Vedlikehold på diatermi.;015001;Diatermi, universal, komplett;ME 402;28.02.2023;;;;01.11.2019;07.04.2020;Cato Che Ho Mak (catmak);Service og Vedlikehold er nå ferdig utført, se vedlagt vedlegg.;"Avdeling for medisinsk teknologi og informatikk ; Klinikk for medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192482;PV;Utfører Service og Vedlikehold på diatermi.;015002;Diatermi, universal, komplett;ME 402;15.02.2023;;;;01.11.2019;02.04.2020;Cato Che Ho Mak (catmak);Service og Vedlikehold er nå ferdig utført, se vedlagt vedlegg.;"Avdeling for medisinsk teknologi og informatikk ; Klinikk for medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192483;PV;Utfører Service og Vedlikehold på diatermi.;015003;Diatermi, universal, komplett;ME 402;16.08.2024;28.03.2025;;;01.11.2019;25.02.2020;Cato Che Ho Mak (catmak);Service og Vedlikehold er ferdig utført, se vedlagt vedlegg for resultater.;"Avdeling for medisinsk teknologi og informatikk ; Klinikk for medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192506;PV;Service og Vedllikehold.;012996;Diatermi, universal, komplett;ME MB1 Endo;05.02.2024;28.02.2025;;;01.11.2019;01.02.2020;Cato Che Ho Mak (catmak);Ferdig, ref. Jobb nr. 193031.;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192507;PV;Utfører service og vedlikehold på diatermi.;010908;Diatermi, universal, komplett;ME 102;23.01.2024;11.03.2025;;;01.11.2019;04.02.2020;Cato Che Ho Mak (catmak);Service og Vedlikehold er ferdig utført, se vedlagt vedlegg for resultater.;"Akutt poliklinikk ; MOBA ; Mottaksklinikken ; Helse Stavanger HF ; Helse Vest RHF";;4204955;"Akutt poliklinikk ; MOBA ; Mottaksklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Akutt poliklinikk ; MOBA ; Mottaksklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192508;PV;Utfører service og vedlikehold på diatermi.;012995;Diatermi, universal, komplett;ME 102;05.02.2024;01.03.2025;;;01.11.2019;01.02.2020;Cato Che Ho Mak (catmak);Service og Vedlikehold er ferdig utført. To lave målepunkter er utenfor toleranse, brukeren er informert om det. Se vedlagt vedlegg for resultater.;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192509;PV;Utfører service og vedlikehold på diatermi.;013072;Diatermi, universal, komplett;ME 102;05.02.2024;28.02.2025;;;01.11.2019;01.02.2020;Cato Che Ho Mak (catmak);Service og Vedlikehold er ferdig utført, se vedlagt vedlegg for resultater. 3 laveste målepunkter er utenfor toleranse, brukeren er informert om det.;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192510;PV;Utfører service og vedlikehold på diatermi.;016207;Diatermi, universal, komplett;ME 102;31.01.2024;03.03.2025;;;01.11.2019;12.02.2020;Cato Che Ho Mak (catmak);Service og Vedlikehold er ferdig utført, se vedlagt vedlegg for resultater.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192676;PV;Utfører Service og Vedlikehold på diatermi.;013000;Diatermi, universal, komplett;Force FX-8CA;11.03.2020;;;;12.11.2019;11.03.2020;Cato Che Ho Mak (catmak);"Instrumentet trenger ikke PV og avdeling har fått et nytt apparat.
Tas ut av systemet og oppbevares på lager.";"Sentraloperasjon 2 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 2 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192677;PV;Utfører Service og Vedlikehold på diatermi.;006883;Diatermi, universal, komplett;7-900-230;17.02.2021;;;;12.11.2019;03.02.2020;Cato Che Ho Mak (catmak);Service og Vedllikehold er ferdig utført, se vedlagt vedlegg for resultater.;"Operasjon Øye ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Operasjon Øye ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192678;PV;Utfører Service og Vedlikehold på diatermi.;008795;Diatermi, universal, komplett;360080-01;27.02.2024;;;;12.11.2019;11.12.2019;Cato Che Ho Mak (catmak);Diatermiapparat med s.n. 780 II - 01 -0479 har sluttet å fungere på bipolar, etter vurdering er det ikke lønnsomt å reparere. Blir erstattet med et nytt med serienr.780II0100193737.;"Øre- nese- hals poliklinikk ; Øre- nese- hals avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;105418;"Øre- nese- hals avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Øre- nese- hals poliklinikk ; Øre- nese- hals avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192679;PV;Utfører Service og Vedlikehold på diatermi.;012542;Diatermi, universal, komplett;360080-01;05.02.2024;28.02.2025;;;12.11.2019;01.02.2020;Cato Che Ho Mak (catmak);Service og Vedlikehold er ferdig utført, se vedlagt vedlegg for resultater.;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192680;PV;Utfører Service og Vedlikehold på diatermi.;018100;Diatermi, universal, komplett;360080-01;21.02.2024;23.02.2025;;;12.11.2019;30.03.2020;Cato Che Ho Mak (catmak);Trenger foreløpig ingen PV, garanti gjelder til September 2020.;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;4204458;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192681;PV;Utfører Service og Vedlikehold.;008987;Diatermi, universal, komplett;10122-101;29.01.2024;;;;12.11.2019;03.02.2020;Cato Che Ho Mak (catmak);Service og Vedlikehold er ferdig utført, se vedlagt vedlegg for resultater. et målepunkt er utenfor toleranse, brukeren er informert om det.;"Operasjon Øye ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Operasjon Øye ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192682;PV;Utfører Service og Vedlikehold.;009328;Diatermi, universal, komplett;10122-101;20.03.2023;;;;12.11.2019;06.04.2020;Cato Che Ho Mak (catmak);Service og Vedlikehold er nå ferdig utført, se vedlagt vedlegg.;"Avdeling for medisinsk teknologi og informatikk ; Klinikk for medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192683;PV;Utfører Service og Vedlikehold.;011171;Diatermi, universal, komplett;00482;11.01.2024;11.03.2025;;;12.11.2019;07.04.2020;Cato Che Ho Mak (catmak);Har utført El.Test. Testen har passert og er ok.;"Gynekologisk poliklinikk ; Avdeling Kvinneklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;105460;"Avdeling Kvinneklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Gynekologisk poliklinikk ; Avdeling Kvinneklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192684;PV;Utfører Service og Vedlikehold på diatermi.;012390;Diatermi, universal, komplett;Force Triad;03.04.2023;;;;12.11.2019;30.01.2020;Cato Che Ho Mak (catmak);Service og Vedlikehold er utført, se vedlagt vedlegg for resultater.;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192685;PV;Utfører Service og Vedlikehold på diatermi.;012391;Diatermi, universal, komplett;Force Triad;04.03.2024;14.03.2025;;;12.11.2019;24.02.2020;Cato Che Ho Mak (catmak);Service og Vedlikehold er ferdig utført, se vedlagt vedlegg for resultater.;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192686;PV;Utfører Service og Vedlikehold på diatermi.;012392;Diatermi, universal, komplett;Force Triad;15.02.2023;;;;12.11.2019;21.02.2020;Cato Che Ho Mak (catmak);Service og Vedlikehold er ferdig utført, se vedlagt vedlegg for resultater.;"Avdeling for medisinsk teknologi og informatikk ; Klinikk for medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192687;PV;Utfører Service og Vedlikehold på diatermi.;014359;Diatermi, universal, komplett;Force Triad;05.02.2024;28.02.2025;;;12.11.2019;15.02.2020;Cato Che Ho Mak (catmak);Service og Vedlikehold er ferdig utført, se vedlagt vedlegg for resultater.;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192688;PV;Utfører Service og Vedlikehold på diatermi.;015010;Diatermi, universal, komplett;Force Triad;04.03.2024;12.11.2024;;;12.11.2019;31.03.2020;Cato Che Ho Mak (catmak);Service og Vedlikehold er nå ferdig utført, se vedlagt vedlegg.;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"MTI Avd. for med. teknologi og informatikk ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192689;PV;Utfører Service og Vedlikehold på diatermi.;015011;Diatermi, universal, komplett;Force Triad;22.02.2024;23.02.2025;;;12.11.2019;31.03.2020;Cato Che Ho Mak (catmak);Service og Vedlikehold er nå ferdig utført, se vedlagt vedlegg.;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192690;PV;Utfører Service og Vedlikehold på diatermi.;013910;Diatermi, universal, komplett;VIO 200S;11.01.2024;11.03.2025;;;12.11.2019;12.03.2020;Cato Che Ho Mak (catmak);Service og vedlikehold er utført, se vedlagt vedlegg for resultater.;"Gynekologisk poliklinikk ; Avdeling Kvinneklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;105460;"Avdeling Kvinneklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Gynekologisk poliklinikk ; Avdeling Kvinneklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192691;PV;Utfører Service og Vedlikehold på diatermi.;016458;Diatermi, universal, komplett;RF12000;21.08.2024;02.08.2025;;Cato Che Ho Mak (catmak);12.11.2019;02.08.2021;Cato Che Ho Mak (catmak);Instrumentet er på leasing og service skal blir utført av leverandør.;"Sentraloperasjon 2 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 2 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192692;PV;Utfører Service og Vedlikehold på diatermi.;017025;Diatermi, universal, komplett;10140-100;21.08.2024;02.08.2025;;Cato Che Ho Mak (catmak);12.11.2019;06.05.2021;Cato Che Ho Mak (catmak);Service blir utført av leverandør. Det er samme leverandøren som utfører service Da vinci robot.;"Sentraloperasjon 2 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114289;"Urologisk kirurgisk seksjon ; Kirurgisk avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 2 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192693;PV;Utfører Service og Vedlikehold på diatermi.;017073;Diatermi, universal, komplett;10140-550;29.01.2024;22.02.2025;;;12.11.2019;03.02.2020;Cato Che Ho Mak (catmak);Service og Vedlikehold er ferdig utført, se vedlagt vedlegg for resultater.;"Operasjon Øye ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Operasjon Øye ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192916;Normal/Akutt;Meny deksel er ødelagt.;009554;Diatermi, universal, komplett;ME 402;31.01.2023;;;;09.12.2019;09.12.2019;Cato Che Ho Mak (catmak);Har byttet et nytt deksel, loddet den løse ledningen til skjermen, testet ok.;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192921;PV;Utfører Service og Vedlikehold på diatermi.;005933;Diatermi, universal, komplett;10122-041;17.01.2024;22.02.2025;;;10.12.2019;24.01.2020;Cato Che Ho Mak (catmak);Service og Vedlikehold er ferdig utført, se vedlagt  vedlegg for resultater.;"Hudpoliklinikken ; Hudavdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;105489;"Hudavdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Hudpoliklinikken ; Hudavdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192922;PV;Utfører Service og Vedlikehold på diatermi.;005934;Diatermi, universal, komplett;10122-041;08.02.2024;;;;10.12.2019;29.01.2020;Cato Che Ho Mak (catmak);Service og Vedlikehold er ferdig utført. Se vedlagt vedlegg for resultater.;"Poliklinikk kirurgisk 4E ; Kar/thorax kirurgisk seksjon ; Kirurgisk avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;114394;"Poliklinikk kirurgisk 4E ; Kar/thorax kirurgisk seksjon ; Kirurgisk avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Poliklinikk kirurgisk 4E ; Kar/thorax kirurgisk seksjon ; Kirurgisk avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192923;PV;Utfører Service og Vedlikehold på diatermi.;005936;Diatermi, universal, komplett;10122-041;17.01.2024;22.02.2025;;;10.12.2019;24.01.2020;Cato Che Ho Mak (catmak);Service og Vedlikehold er ferdig utført, se vedlagt vedlegg for resultater.;"Hudpoliklinikken ; Hudavdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;105489;"Hudavdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Hudpoliklinikken ; Hudavdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192924;PV;Utfører Service og Vedlikehold på diatermi.;006260;Diatermi, universal, komplett;10122-041;27.02.2024;16.03.2025;;;10.12.2019;12.02.2020;Cato Che Ho Mak (catmak);Service og Vedlikehold er ferdig utført, se vedlagt vedlegg for resultater.;"Plast, ØNH, Øye post 2AB ; Øre- nese- hals avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;4204458;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Plast, ØNH, Øye post 2AB ; Øre- nese- hals avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192925;PV;Utfører Service og Vedlikehold på diatermi.;004702;Diatermi, universal, komplett;10128-009;18.01.2024;26.01.2025;;;10.12.2019;22.01.2020;Cato Che Ho Mak (catmak);"Service og Vedlikehold er ferdig utført. Apparatet fikk samme feil sånt som i fjor, litt utenfor toleranse ved Soft Coag på 10W-60W.
Har informert eieren om det.";"Eigersund poliklinikk ; Medisinsk avdeling ; Mottaksklinikken ; Helse Stavanger HF ; Helse Vest RHF";;38;"Eigersund kirurgisk pol. ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Eigersund poliklinikk ; Medisinsk avdeling ; Mottaksklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192926;PV;Utfører Service og Vedlikehold på diatermi.;005940;Diatermi, universal, komplett;10128-009;23.02.2024;03.03.2025;;;10.12.2019;29.01.2020;Cato Che Ho Mak (catmak);"Service og Vedlikehold er ferdig utført, se vedlagt vedlegg for resultater.
3 målepunkter er utenfor toleranse, brukeren er informert.";"Urologisk poliklinikk ; Urologisk kirurgisk seksjon ; Kirurgisk avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;114289;"Urologisk kirurgisk seksjon ; Kirurgisk avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Urologisk poliklinikk ; Urologisk kirurgisk seksjon ; Kirurgisk avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
